1.30319560e-04,9.99869704e-01
3.08806333e-03,9.96911883e-01
3.80429160e-03,9.96195674e-01
1.94992172e-03,9.98050094e-01
9.50671174e-03,9.90493238e-01
7.98588932e-01,2.01411128e-01
4.23762060e-07,9.99999523e-01
4.72229905e-02,9.52777028e-01
8.58770013e-01,1.41230002e-01
2.41055689e-03,9.97589469e-01
5.70365170e-04,9.99429643e-01
4.98387613e-04,9.99501586e-01
1.35207092e-02,9.86479342e-01
8.29743445e-02,9.17025685e-01
1.77779756e-02,9.82222021e-01
9.38624330e-03,9.90613699e-01
5.85384607e-01,4.14615363e-01
5.75254532e-03,9.94247437e-01
4.00805175e-01,5.99194825e-01
6.61701633e-05,9.99933839e-01
9.30191134e-04,9.99069870e-01
2.07926910e-02,9.79207337e-01
6.85531762e-04,9.99314427e-01
1.59614533e-03,9.98403847e-01
3.80158603e-01,6.19841456e-01
4.87645529e-02,9.51235473e-01
4.30502743e-01,5.69497228e-01
2.22014845e-04,9.99777973e-01
1.92923337e-01,8.07076693e-01
1.03781850e-03,9.98962164e-01
4.73369937e-03,9.95266318e-01
1.50669096e-02,9.84933078e-01
4.89149578e-02,9.51085031e-01
5.12960814e-02,9.48703945e-01
6.56454824e-04,9.99343574e-01
8.04468840e-02,9.19553161e-01
7.61341691e-01,2.38658354e-01
1.39220688e-03,9.98607814e-01
2.34300838e-04,9.99765694e-01
2.92464476e-02,9.70753610e-01
4.82061356e-02,9.51793909e-01
1.37542593e-04,9.99862432e-01
6.30813930e-03,9.93691921e-01
3.96174490e-01,6.03825450e-01
3.68410983e-04,9.99631524e-01
5.06853499e-02,9.49314594e-01
2.33323462e-05,9.99976635e-01
5.03770076e-03,9.94962335e-01
6.54607065e-05,9.99934554e-01
2.73071863e-02,9.72692847e-01
2.35973820e-02,9.76402640e-01
2.72359932e-04,9.99727666e-01
1.65624563e-02,9.83437538e-01
1.66879530e-04,9.99833107e-01
6.07551727e-03,9.93924439e-01
1.66576036e-04,9.99833345e-01
1.50204881e-03,9.98497963e-01
8.27050735e-06,9.99991775e-01
3.78448807e-04,9.99621511e-01
6.66984473e-04,9.99332964e-01
2.45705189e-04,9.99754250e-01
7.96630085e-02,9.20337021e-01
8.40609968e-01,1.59390107e-01
1.27786864e-03,9.98722136e-01
2.33206945e-03,9.97667849e-01
5.01347706e-02,9.49865282e-01
7.15603633e-03,9.92843926e-01
1.56678478e-04,9.99843240e-01
8.61986261e-03,9.91380155e-01
1.27717825e-02,9.87228155e-01
4.37336945e-04,9.99562681e-01
3.87852252e-01,6.12147748e-01
8.97661038e-03,9.91023421e-01
4.60652821e-03,9.95393515e-01
3.90802343e-05,9.99960899e-01
8.56660865e-03,9.91433382e-01
6.90876663e-01,3.09123367e-01
3.97467258e-04,9.99602497e-01
5.06769121e-03,9.94932353e-01
1.21469353e-03,9.98785317e-01
4.78543574e-03,9.95214581e-01
4.42022055e-01,5.57977915e-01
2.62182555e-04,9.99737799e-01
8.00768146e-04,9.99199212e-01
7.51074076e-01,2.48925984e-01
1.51616903e-02,9.84838247e-01
2.27872748e-03,9.97721255e-01
7.55009882e-04,9.99245048e-01
2.47273464e-02,9.75272655e-01
9.25545245e-02,9.07445431e-01
3.66861845e-04,9.99633074e-01
4.26424231e-04,9.99573529e-01
7.80852919e-04,9.99219179e-01
4.29484248e-03,9.95705187e-01
1.41258119e-03,9.98587489e-01
4.02285485e-03,9.95977223e-01
1.10048568e-03,9.98899460e-01
2.37382263e-01,7.62617707e-01
2.90322205e-04,9.99709666e-01
4.06780615e-02,9.59321916e-01
1.88672896e-02,9.81132686e-01
1.02832695e-04,9.99897122e-01
1.52621744e-02,9.84737813e-01
3.73651157e-03,9.96263444e-01
2.60547477e-05,9.99973893e-01
8.13949704e-01,1.86050326e-01
2.66239673e-01,7.33760357e-01
8.88381212e-04,9.99111593e-01
6.72683564e-06,9.99993324e-01
2.39942204e-02,9.76005793e-01
2.88654625e-01,7.11345315e-01
1.30378064e-02,9.86962199e-01
3.62543069e-04,9.99637485e-01
9.81041938e-02,9.01895821e-01
5.05987628e-05,9.99949455e-01
5.56487776e-02,9.44351256e-01
2.99408101e-03,9.97005880e-01
9.46859792e-02,9.05314028e-01
3.76321368e-05,9.99962330e-01
4.09296043e-02,9.59070385e-01
1.28804035e-02,9.87119555e-01
9.68456641e-03,9.90315497e-01
2.60097891e-01,7.39902079e-01
5.35081672e-05,9.99946475e-01
1.49400497e-03,9.98506069e-01
4.24582303e-01,5.75417697e-01
6.25753091e-05,9.99937415e-01
1.55346945e-01,8.44653070e-01
9.11686867e-02,9.08831239e-01
1.07977293e-01,8.92022669e-01
2.53015310e-02,9.74698484e-01
2.61814857e-04,9.99738157e-01
4.32327628e-01,5.67672372e-01
3.70938121e-03,9.96290684e-01
2.06492441e-05,9.99979377e-01
4.97023296e-03,9.95029747e-01
1.77247107e-01,8.22752833e-01
1.89093943e-03,9.98109102e-01
2.39794655e-03,9.97602046e-01
1.25159584e-02,9.87484038e-01
3.77925695e-03,9.96220767e-01
3.53509851e-04,9.99646425e-01
1.63902976e-02,9.83609676e-01
1.48701438e-04,9.99851227e-01
1.43242059e-05,9.99985695e-01
2.24811137e-02,9.77518916e-01
4.10913676e-03,9.95890856e-01
